RA,Latitude,Longitude,Platform,Operational,RA_Funded,Water_temp,Salinity,Wtr_press,Dew_pt,Rel_hum,Air_temp,Winds,Air_press,Precip,Solar_radn,Visibility,Water_level,Waves,Currents,Turbidity,DO,pCO2_water,pCO2_air,TCO2,pH,OmgArag_st,Chl,Nitrate,CDOM,Alkalinity,Acoustics,Raw_Vars,geometry
CeNCOOS,36.8,-121.79,fixed ,y,yp,X,,,,,,,,,,,,,,,X,,,,,,X,X,,,,"sea_water_temperature(17m), sea_water_practical_salinity(17m), sea_water_ph_measured_on_total_scale(17m), mass_concentration_of_oxygen_in_sea_water(17m), mass_concentration_of_chlorophyll_in_sea_water(17m), mole_concentration_of_nitrate_in_sea_water(17m)",POINT (-121.79 36.8)
CeNCOOS,38.16,-122.89,fixed,y,Yp,X,,,,,,,,,,,,,,,,X,X,,,X,,,,X,,"sea_water_temperature(2.9m), sea_water_practical_salinity(2.9m),partial_pressure_of_carbon_dioxide_in_sea_water(2.9m), surface_partial_pressure_of_carbon_dioxide_in_air(2.9m), sea_water_ph_on_total_scale(2.9m), sea_water_alkalinity_expressed_as_mole_equivalent(2.9m), mole_concentration_of_aragonite_expressed_as_carbon_in_sea_water(2.9m)",POINT (-122.89 38.16)
CeNCOOS,38.32,-123.07,fixed,Y,yp,X,,X,,,,,,,,,,,,,,,,,,,X,,,,,"sea_water_temperature(2.9m), sea_water_practical_salinity(2.9m), mass_concentration_of chlorophyll_in_sea_water(2.9m), sea_water_pressure(2.9m)",POINT (-123.07 38.32)
CeNCOOS,37.81,-122.47,fixed ,y,yp,X,,X,,,,,,,,,,,,,,,,,,,X,,,,," sea_water_temperature(3.5m), sea_water_practical_salinity(3.5m), mass_concentration_of chlorophyll_in_sea_water(3.5m), sea_water_pressure(3.5m)",POINT (-122.47 37.81)
CeNCOOS,38.19,-122.93,moored_buoy,y,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-122.93 38.19)
CeNCOOS,36.96,-122.02,fixed ,O,yp,X,,X,,,,,,,,,,,,X,X,,,,,,X,,,,,"sea_water_temperature(1m), sea_water_practical_salinity(1m), mass_concentration_of_oxygen_in_sea_water(1m), sea_water_ph_measured_on_total_scale(1m), mass_concentration_of_chlorophyll_in_sea_water(1m), sea_water_turbidity(1m), sea_water_pressure(1m)",POINT (-122.02 36.96)
AOOS,69.607098,-139.715423,moored_buoy,Y,Yf,X,,X,,,,,,,,,,,,,,,,,,,,,,,,"sea_water_temperature (seafloor), sea_water_electrical_conductivity (seafloor), sea_water_practical_salinity (near-bottom), sea_water_pressure_at_sea_floor",POINT (-139.715423 69.60709799999999)
AOOS,71.6,-161.5,moored_buoy,Y,Yp,X,,X,,,,,,,,,,X,X,,X,X,,,X,,,X,,,X,"sea_water_temperature (35m, 48m, near-bottom), sea_water_electrical_conductivity (35m, 48m, near-bottom), sea_water_practical_salinity (35m, 48m, near-bottom), current_velocity (3-30 m, 1m bins; near-bottom), sea_surface_wave_significant_height, sea_surface_wave_to_direction, sea_surface_wave_mean_period, nitrate (35m), dissolved_oxygen (35 m), sea_water_pH_reported_on_total_scale (35 m), partial_pressure_of_carbon_dioxide_in_sea_water (35 m), sediment_trap_parameters (38m), fish_and_plankton_acoustic_profile (0.5-30m in 4 cm bins), partical_size_spectra (35 m), sea_water_pressure (35 m, near bottom)",POINT (-161.5 71.59999999999999)
AOOS,58.287244,-134.397994,Fixed,Y,N,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,,,"dew_point_temperaure, air_temperature, air_pressure, relative_humidity, wind_speed_of_gust, wind_gust_from_direction, wind_speed, wind_from_direction",POINT (-134.397994 58.287244)
AOOS,58.290687,-134.393968,Fixed,Y,N,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,,,"dew_point_temperaure, air_temperature, air_pressure, relative_humidity, wind_speed_of_gust, wind_gust_from_direction, wind_speed, wind_from_direction",POINT (-134.393968 58.290687)
AOOS,28.298233,-134.404517,Fixed,Y,N,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,,,"dew_point_temperaure, air_temperature, air_pressure, relative_humidity, wind_speed_of_gust, wind_gust_from_direction, wind_speed, wind_from_direction",POINT (-134.404517 28.298233)
AOOS,57.015542,-134.618333,Fixed,Y,Yf,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,,,"dew_point_temperaure, air_temperature, air_pressure, relative_humidity, wind_speed_of_gust, wind_gust_from_direction, wind_speed, wind_from_direction",POINT (-134.618333 57.015542)
AOOS,64.494037,-165.440035,Fixed,Y,Yf,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,,,"dew_point_temperaure, air_temperature, air_pressure, relative_humidity, wind_speed_of_gust, wind_gust_from_direction, wind_speed, wind_from_direction",POINT (-165.440035 64.49403700000001)
AOOS,55.3516,-131.6839,Fixed,Y,Yf,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,,,"dew_point_temperaure, air_temperature, air_pressure, relative_humidity, wind_speed_of_gust, wind_gust_from_direction, wind_speed, wind_from_direction",POINT (-131.6839 55.3516)
AOOS,54.1321,-165.7818,Fixed,Y,Yf,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,,,"dew_point_temperaure, air_temperature, air_pressure, relative_humidity, wind_speed_of_gust, wind_gust_from_direction, wind_speed, wind_from_direction",POINT (-165.7818 54.1321)
AOOS,60.77673,-148.682278,Fixed,Y,Yf,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,,,"dew_point_temperaure, air_temperature, air_pressure, relative_humidity, wind_speed_of_gust, wind_gust_from_direction, wind_speed, wind_from_direction",POINT (-148.682278 60.77673)
AOOS,59.234083,-135.441717,Fixed,Y,Yf,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,,,"dew_point_temperaure, air_temperature, air_pressure, relative_humidity, wind_speed_of_gust, wind_gust_from_direction, wind_speed, wind_from_direction",POINT (-135.441717 59.234083)
AOOS,59.448383,-135.326367,Fixed,Y,Yf,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,,,"dew_point_temperaure, air_temperature, air_pressure, relative_humidity, wind_speed_of_gust, wind_gust_from_direction, wind_speed, wind_from_direction",POINT (-135.326367 59.448383)
AOOS,57.055488,-135.349431,Fixed,Y,Yf,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,,,"dew_point_temperaure, air_temperature, air_pressure, relative_humidity, wind_speed_of_gust, wind_gust_from_direction, wind_speed, wind_from_direction",POINT (-135.349431 57.055488)
AOOS,57.116326,-135.390701,Fixed,Y,Yf,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,,,"dew_point_temperaure, air_temperature, air_pressure, relative_humidity, wind_speed_of_gust, wind_gust_from_direction, wind_speed, wind_from_direction",POINT (-135.390701 57.116326)
AOOS,60.115578,-149.434214,Fixed,Y,Yf,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,,,"dew_point_temperaure, air_temperature, air_pressure, relative_humidity, wind_speed_of_gust, wind_gust_from_direction, wind_speed, wind_from_direction",POINT (-149.434214 60.115578)
AOOS,58.407733,-135.726317,Fixed,Y,Yf,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,,,"dew_point_temperaure, air_temperature, air_pressure, relative_humidity, wind_speed_of_gust, wind_gust_from_direction, wind_speed, wind_from_direction",POINT (-135.726317 58.407733)
AOOS,60.542375,-145.765979,Fixed,Y,Yf,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-145.765979 60.542375)
AOOS,59.437667,-146.327533,Fixed,Y,Yf,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-146.327533 59.437667)
AOOS,61.12706,-146.343876,Fixed,Y,Yf,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-146.343876 61.12706)
AOOS,59.5973,-151.8291,wave_buoy,Y,YP,X,,,,,,,,,,,,X,,,,,,,,,,,,,,"sea_surface_wave_to_direction, sea_surface_wave_mean_period,  sea_surface_wave_significant_height,  sea_surface_dominant_wave_period, sea_water_temperature",POINT (-151.8291 59.5973)
AOOS,60.9694,-149.0966,Fixed,y,N,,,,,X,X,,,,,,,,,,,,,,,,,,,,,"air_temperature, relative_humidity, preciptation_increment ",POINT (-149.0966 60.9694)
AOOS,60.9724,-149.0819,Fixed,y,N,,,,,X,X,,,,,,,,,,,,,,,,,,,,,"air_temperature, relative_humidity, preciptation_increment, surface_snow_thickness",POINT (-149.0819 60.9724)
AOOS,60.9628,-149.0707,Fixed,y,N,,,,,,X,X,,X,,,,,,,,,,,,,,,,,,"air_temperature, precipitation_increment, winds_speed, wind_from_direction, wind_speed_of_gust",POINT (-149.0707 60.9628)
AOOS,60.9483,-149.0871,Fixed,y,N,,,,,X,X,X,,,,,,,,,,,,,,,,,,,,"air_temperature, relative_humidity,  wind_speed, wind_from_direction, wind_speed_of_gust",POINT (-149.0871 60.9483)
AOOS,60.9568,-149.0611,Fixed,y,N,,,,,X,X,X,,,X,,,,,,,,,,,,,,,,,"air_temperature, relative_humidity, solar_radiation, wind_speed, wind_from_direction, wind_speed_of_gust",POINT (-149.0611 60.9568)
AOOS,60.0992,-149.4428,Fixed,Y,Yp,X,,,,,,,,,,,,,,,,X,,X,,X,,,,X,,"dissolved_carbon_dioxide_co2, pco2, omega_aragonite, sea_water_temperature, sea_water_practical_salinity, sea_water_ph_reported_on_total_scale, sea_water_alkalinity_expressed_as_mole_equivalent",POINT (-149.4428 60.0992)
AOOS,71.6055,-161.4589,moored_buoy,O,Yp,X,,,,,X,,,,,,,,,,,,,,,,,,,,,"sea_water_temperature (1m, 8m,20m,30m,40m), sea_water_electrical_conductivity (8m,20m,30m,40m), air_temperature",POINT (-161.4589 71.60550000000001)
AOOS,59.85,-149.5,moored_buoy,Y,Yp,X,X,,,,,,X,,,,,,,,,X,,,X,,,,,,,"dissolved_carbon_dixoide_ppm, partial_pressure_of_carbon_dioxide_in_sea_water, sea_water_pH, sea_water_temperature, sea_water_salinity, barometric_pressure",POINT (-149.5 59.85)
AOOS,56.87,-164.06,moored_buoy,Y,Yp,X,X,,,,,,X,,,,,,,,,X,,,X,,,,,,,"dissolved_carbon_dixoide_ppm, partial_pressure_of_carbon_dioxide_in_sea_water , sea_water_pH, sea_water_temperature, sea_water_salinity, barometric_pressure",POINT (-164.06 56.87)
AOOS,60.793333,-161.745556,Fixed,Y,Yp,,,,,,,,,,,,X,,,,,,,,,,,,,,,"height, water_surface_height_above_reference_datum",POINT (-161.745556 60.793333)
AOOS,66.895035,-162.56675,Fixed,Y,Yp,,,,,,,,,,,,X,,,,,,,,,,,,,,,"height, water_surface_height_above_reference_datum",POINT (-162.56675 66.89503499999999)
AOOS,66.92682,-162.63506,Fixed,O,Yp,,,,,,,,,,,,X,,,,,,,,,,,,,,,"height, water_surface_height_above_reference_datum",POINT (-162.63506 66.92682000000001)
AOOS,60.57065,-165.23786,Fixed,Y,Yp,,,,,,,,,,,,,,,,,,,,,,,,,,,height,POINT (-165.23786 60.57065)
AOOS,60.805,-148.085,Fixed,Y,Yp,,,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,"battery_voltage, air_temperature, solar_radiation, air_pressure, wind_speed, wind_speed_of_gust, wind_from_direction, lwe_thickness_of_precipitation_amount, surface_snow_thickness",POINT (-148.085 60.805)
AOOS,60.555,-145.745,Fixed,Y,Yp,,,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,"battery_voltage, air_temperature, solar_radiation, air_pressure, wind_speed, wind_speed_of_gust, wind_from_direction, lwe_thickness_of_precipitation_amount, surface_snow_thickness, snow_water_equivalent",POINT (-145.745 60.555)
AOOS,60.335,-146.665,Fixed,Y,Yp,,,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,"battery_voltage, air_temperature, solar_radiation, air_pressure, wind_speed, wind_speed_of_gust, wind_from_direction, lwe_thickness_of_precipitation_amount",POINT (-146.665 60.335)
AOOS,60.055,-148.065,Fixed,Y,Yp,,,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,"battery_voltage, air_temperature, solar_radiation, air_pressure, wind_speed, wind_speed_of_gust, wind_from_direction, lwe_thickness_of_precipitation_amount",POINT (-148.065 60.055)
AOOS,60.875,-146.675,Fixed,Y,Yp,,,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,"battery_voltage, air_temperature, solar_radiation, air_pressure, wind_speed, wind_speed_of_gust, wind_from_direction, lwe_thickness_of_precipitation_amount",POINT (-146.675 60.875)
AOOS,60.435,-147.395,Fixed,Y,Yp,,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,,"battery_voltage, air_temperature,  air_pressure, wind_speed, wind_speed_of_gust, wind_from_direction, lwe_thickness_of_precipitation_amount, relative_humidity",POINT (-147.395 60.435)
AOOS,60.235,-144.865,Fixed,Y,Yp,,,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,"battery_voltage, air_temperature, solar_radiation, air_pressure, wind_speed, wind_speed_of_gust, wind_from_direction, lwe_thickness_of_precipitation_amount",POINT (-144.865 60.235)
AOOS,61.085,-146.295,Fixed,Y,Yp,,,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,"battery_voltage, air_temperature, solar_radiation, air_pressure, wind_speed, wind_speed_of_gust, wind_from_direction, lwe_thickness_of_precipitation_amount, surface_snow_thickness",POINT (-146.295 61.085)
AOOS,59.845,-149.466667,moored_buoy,Y,N,X,X,,,,,,,,,,,,,,,,,,,,,,,,,"NOT REAL TIME: sea_water_temperature (30 m, 60 m, 100 m, 150 m, 200 m, 250 m), sea_water_electrical_conductivity (30 m, 60 m, 100 m, 150 m, 200 m, 250 m), sea_water_salinity (30 m, 60 m, 100 m, 150 m, 200 m, 250 m)",POINT (-149.466667 59.845)
AOOS,59.7724134,-151.83665552,Fixed,Y,N,X,,,,,X,,,,,,,,,,,,,,,,,,,,,"air_temperature, sea_water_temperature, panel_temperature, battery_voltage",POINT (-151.83665552 59.7724134)
AOOS,61.76751,-150.33992,Fixed,Y,N,X,,,,,X,,,,,,,,,,,,,,,,,,,,,"air_temperature, sea_water_temperature, panel_temperature, battery_voltage",POINT (-150.33992 61.76751)
AOOS,60.45304,-149.98679,Fixed,Y,N,X,,,,,X,,,,,,,,,,,,,,,,,,,,,"air_temperature, sea_water_temperature, panel_temperature, battery_voltage",POINT (-149.98679 60.45304)
AOOS,51.869417,-176.6407,Fixed,Y,Yf,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,,,"dew_point_temperaure, air_temperature, air_pressure, relative_humidity, wind_speed_of_gust, wind_gust_from_direction, wind_speed, wind_from_direction",POINT (-176.6407 51.869417)
AOOS,61.238746,-149.888778,Fixed,Y,Yf,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,,,"dew_point_temperaure, air_temperature, air_pressure, relative_humidity, wind_speed_of_gust, wind_gust_from_direction, wind_speed, wind_from_direction",POINT (-149.888778 61.238746)
AOOS,71.314869,-156.72177,Fixed,Y,Yf,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,,,"dew_point_temperaure, air_temperature, air_pressure, relative_humidity, wind_speed_of_gust, wind_gust_from_direction, wind_speed, wind_from_direction",POINT (-156.72177 71.314869)
AOOS,56.001483,-134.136,Fixed,Y,N,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,,,"dew_point_temperaure, air_temperature, air_pressure, relative_humidity, wind_speed_of_gust, wind_gust_from_direction, wind_speed, wind_from_direction",POINT (-134.136 56.001483)
AOOS,70.22235,-148.419267,Fixed,Y,Yf,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,,,"dew_point_temperaure, air_temperature, air_pressure, relative_humidity, wind_speed_of_gust, wind_gust_from_direction, wind_speed, wind_from_direction",POINT (-148.419267 70.22235000000001)
AOOS,53.883648,-166.531315,Fixed,Y,N,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,,,"dew_point_temperaure, air_temperature, air_pressure, relative_humidity, wind_speed_of_gust, wind_gust_from_direction, wind_speed, wind_from_direction",POINT (-166.531315 53.883648)
AOOS,53.902729,-166.5284,Fixed,Y,N,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,,,"dew_point_temperaure, air_temperature, air_pressure, relative_humidity, wind_speed_of_gust, wind_gust_from_direction, wind_speed, wind_from_direction",POINT (-166.5284 53.902729)
AOOS,58.971348,-135.220808,Fixed,Y,N,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,,,"dew_point_temperaure, air_temperature, air_pressure, relative_humidity, wind_speed_of_gust, wind_gust_from_direction, wind_speed, wind_from_direction",POINT (-135.220808 58.971348)
AOOS,57.27025,-133.6316,Fixed,N,N,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,,,"dew_point_temperaure, air_temperature, air_pressure, relative_humidity, wind_speed_of_gust, wind_gust_from_direction, wind_speed, wind_from_direction",POINT (-133.6316 57.27025)
AOOS,55.446433,-131.8810333,Fixed,Y,Yf,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,,,"dew_point_temperaure, air_temperature, air_pressure, relative_humidity, wind_speed_of_gust, wind_gust_from_direction, wind_speed, wind_from_direction",POINT (-131.8810333 55.446433)
AOOS,59.60206,-151.417436,Fixed,Y,Yf,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,,,"dew_point_temperaure, air_temperature, air_pressure, relative_humidity, wind_speed_of_gust, wind_gust_from_direction, wind_speed, wind_from_direction",POINT (-151.417436 59.60206)
AOOS,59.92345,-141.358617,Fixed,Y,N,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,,,"dew_point_temperaure, air_temperature, air_pressure, relative_humidity, wind_speed_of_gust, wind_gust_from_direction, wind_speed, wind_from_direction",POINT (-141.358617 59.92345)
AOOS,58.285547,-134.389863,Fixed,Y,Yf,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,,,"dew_point_temperaure, air_temperature, air_pressure, relative_humidity, wind_speed_of_gust, wind_gust_from_direction, wind_speed, wind_from_direction",POINT (-134.389863 58.285547)
AOOS,60.531856,-151.253022,Fixed,Y,Yf,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,,,"dew_point_temperaure, air_temperature, air_pressure, relative_humidity, wind_speed_of_gust, wind_gust_from_direction, wind_speed, wind_from_direction",POINT (-151.253022 60.531856)
AOOS,58.54002,-135.047064,Fixed,Y,Yf,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,,,"dew_point_temperaure, air_temperature, air_pressure, relative_humidity, wind_speed_of_gust, wind_gust_from_direction, wind_speed, wind_from_direction",POINT (-135.047064 58.54002)
AOOS,58.1983999,-134.256767,Fixed,Y,Yf,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,,,"dew_point_temperaure, air_temperature, air_pressure, relative_humidity, wind_speed_of_gust, wind_gust_from_direction, wind_speed, wind_from_direction",POINT (-134.256767 58.1983999)
AOOS,55.099116,-131.182097,fixed,Y,N,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,,,"dew_point_temperaure, air_temperature, air_pressure, relative_humidity, wind_speed_of_gust, wind_gust_from_direction, wind_speed, wind_from_direction",POINT (-131.182097 55.099116)
AOOS,58.3641,-134.605917,Fixed,Y,N,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,,,"dew_point_temperaure, air_temperature, air_pressure, relative_humidity, wind_speed_of_gust, wind_gust_from_direction, wind_speed, wind_from_direction",POINT (-134.605917 58.3641)
AOOS,58.301433,-134.42585,Fixed,Y,N,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,,,"dew_point_temperaure, air_temperature, air_pressure, relative_humidity, wind_speed_of_gust, wind_gust_from_direction, wind_speed, wind_from_direction",POINT (-134.42585 58.301433)
AOOS,58.255308,-134.945049,Fixed,Y,Yf,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,,,"dew_point_temperaure, air_temperature, air_pressure, relative_humidity, wind_speed_of_gust, wind_gust_from_direction, wind_speed, wind_from_direction",POINT (-134.945049 58.255308)
AOOS,60.739666,-151.31045,Fixed,Y,Yf,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,,,"dew_point_temperaure, air_temperature, air_pressure, relative_humidity, wind_speed_of_gust, wind_gust_from_direction, wind_speed, wind_from_direction",POINT (-151.31045 60.739666)
AOOS,52.97215,-168.855417,Fixed,Y,N,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,,,"dew_point_temperaure, air_temperature, air_pressure, relative_humidity, wind_speed_of_gust, wind_gust_from_direction, wind_speed, wind_from_direction",POINT (-168.855417 52.97215)
AOOS,58.3464,-134.752283,Fixed,Y,Yf,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,,,"dew_point_temperaure, air_temperature, air_pressure, relative_humidity, wind_speed_of_gust, wind_gust_from_direction, wind_speed, wind_from_direction",POINT (-134.752283 58.3464)
AOOS,58.177057,-135.051541,Fixed,Y,Yf,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,,,"dew_point_temperaure, air_temperature, air_pressure, relative_humidity, wind_speed_of_gust, wind_gust_from_direction, wind_speed, wind_from_direction",POINT (-135.051541 58.177057)
AOOS,58.204728,-134.645772,Fixed,Y,Yf,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,,,"dew_point_temperaure, air_temperature, air_pressure, relative_humidity, wind_speed_of_gust, wind_gust_from_direction, wind_speed, wind_from_direction",POINT (-134.645772 58.204728)
AOOS,57.779208,-135.219228,Fixed,Y,Yf,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,,,"dew_point_temperaure, air_temperature, air_pressure, relative_humidity, wind_speed_of_gust, wind_gust_from_direction, wind_speed, wind_from_direction",POINT (-135.219228 57.779208)
AOOS,65.605,-168.0864,Fixed,Y,N,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,,,"dew_point_temperaure, air_temperature, air_pressure, relative_humidity, wind_speed_of_gust, wind_gust_from_direction, wind_speed, wind_from_direction",POINT (-168.0864 65.605)
AOOS,70.127565,-143.615929,Fixed,Y,Yf,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,,,"dew_point_temperaure, air_temperature, air_pressure, relative_humidity, wind_speed_of_gust, wind_gust_from_direction, wind_speed, wind_from_direction",POINT (-143.615929 70.127565)
AOOS,70.636261,-160.033703,Fixed,Y,Yf,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,,,"dew_point_temperaure, air_temperature, air_pressure, relative_humidity, wind_speed_of_gust, wind_gust_from_direction, wind_speed, wind_from_direction",POINT (-160.033703 70.636261)
AOOS,53.842909,-166.583242,Fixed,Y,Yf,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,,,"dew_point_temperaure, air_temperature, air_pressure, relative_humidity, wind_speed_of_gust, wind_gust_from_direction, wind_speed, wind_from_direction",POINT (-166.583242 53.842909)
AOOS,64.4723,-165.4743,Wave and surface current Buoy,Y,Yp,X,,,,,,,,,,,,X,X,,,,,,,,,,,,,"sea_surface_wave_significant_height, sea_water_temperature, sea_surface_dominant_wave_period, sea_surface_wave_to_direction, sea_surface_wave_mean_period, direction_of_sea_water_velocity (0.75m), sea_water_speed (0.75m)",POINT (-165.4743 64.4723)
AOOS,57.777316,-152.42522,Wave_buoy,N,Yf,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,,,"dew_point_temperaure, air_temperature, air_pressure, relative_humidity, wind_speed_of_gust, wind_gust_from_direction, wind_speed, wind_from_direction",POINT (-152.42522 57.777316)
AOOS,57.0526,-135.3456,Fixed,Y,N,X,,,,,,,,,,,,,,,,X,,X,,X,,,,X,,"dissolved_carbon_dioxide_co2, pco2, omega_aragonite, sea_water_temperature, sea_water_practical_salinity, sea_water_ph_reported_on_total_scale, sea_water_alkalinity_expressed_as_mole_equivalent",POINT (-135.3456 57.0526)
AOOS,55.3156,-131.5938,Fixed,O,YP,X,,,,,,,,,,,,,,,,X,,X,,X,,,,X,,"dissolved_carbon_dioxide_co2, pco2, omega_aragonite, sea_water_temperature, sea_water_practical_salinity, sea_water_ph_reported_on_total_scale, sea_water_alkalinity_expressed_as_mole_equivalent",POINT (-131.5938 55.3156)
AOOS,59.0142,-148.6902,Fixed moored_buoy,Y,Yp,X,,X,X,X,X,X,X,,X,,,,,,,,,,,,X,,,,,"Real time mooring: 150kHz ADCP (205m), SBE 37 TSP (205m), ITP (Profiling CTD:  sea_water_electrical_conductivity, sea_water_temperature, sea_water_pressure, sea_water_practical_salinity, depth, mass_concentration_of_chlorophyll_in_sea_water, CDOM, OBS, DO, NO3); GPS, wind_speed, wind_from_direction, air_temperature, relative_humidity, dew_point_temperature, air_pressure,  downwelling_photosynthetic_photon_flux_in_sea_water (1m),  mass_concentration_of_chlorophyll_in_sea_water (1m)",POINT (-148.6902 59.0142)
AOOS,59.0165,-148.696,Fixed moored_buoy,Y,Yp,X,,,X,X,X,X,X,,X,,,,,,,,,,,,X,,,,,"Real time mooring: GPS, wind_speed, wind_from_direction, air_temperature, relative_humidity, dew_point_temperature, air_pressure, mass_concentration_of_chlorophyll_in_sea_water (5m), sea_water_electrical_conductivity (5m), downwelling_photosynthetic_photon_flux_in_sea_water (5m), sea_water_temperature (5m),  sea_water_practical_salinity (5m)",POINT (-148.696 59.0165)
AOOS,63.692645,-170.492243,Fixed,Y,Yp,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,,,"dew_point_temperaure, air_temperature, air_pressure, relative_humidity, wind_speed_of_gust, wind_gust_from_direction, wind_speed, wind_from_direction",POINT (-170.492243 63.692645)
AOOS,63.776913,-171.71531,Fixed,Y,Yp,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,,,"dew_point_temperaure, air_temperature, air_pressure, relative_humidity, wind_speed_of_gust, wind_gust_from_direction, wind_speed, wind_from_direction",POINT (-171.71531 63.776913)
AOOS ,57.47945,-151.6953,Wave and surface current Buoy,Y,Yp,X,,,,,,,,,,,,X,X,,,,,,,,,,,,,"sea_surface_wave_significant_height, sea_water_temperature, sea_surface_dominant_wave_period, sea_surface_wave_to_direction, peak_wave_period, sea_surface_wave_mean_period. 08/01/2017-10/19/2019 direction_of_sea_water_velocity (0.75m), sea_water_speed (0.75m); 10/19/2019-* no current speed or directions",POINT (-151.6953 57.47945)
AOOS,59.6026,-151.4103,Fixed,N,N,,,,,,,,,,,,X,,,,,,,,,,,,,,,sea_surface_height_above_sea_level,POINT (-151.4103 59.6026)
AOOS,58.1953,-134.178,Fixed,Y,N,,,,,X,X,X,X,,,,,,,,,,,,,,,,,,,"air_temperature, air_pressure, relative_humidity,  wind_speed, wind_from_direction, battery_voltage",POINT (-134.178 58.1953)
AOOS,70.2041,-147.7014,Fixed shorebased,Y,N,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,,,"dew_point_temperaure, air_temperature, air_pressure, relative_humidity, wind_speed_of_gust, wind_gust_from_direction, wind_speed, wind_from_direction",POINT (-147.7014 70.2041)
AOOS,70.319,-147.7612,Moored wave buoy,O,N,,,,,,,X,,,,,,X,,,,,,,,,,,,,,"sea_surface_wave_significant_height, sea_surface_wave_from_direction, wind_speed, wind_from_direction, sea_surface_wave_directional_spread_at_variance_spectral_density_maximum, peak_wave_period, sea_surface_wave_mean_period, sea_surface_wave_directional_spread",POINT (-147.7612 70.319)
AOOS,70.3935,-147.835,Moored wave buoy,O,N,,,,,,,X,,,,,,X,,,,,,,,,,,,,,"sea_surface_wave_significant_height, sea_surface_wave_from_direction, wind_speed, wind_from_direction, sea_surface_wave_directional_spread_at_variance_spectral_density_maximum, peak_wave_period, sea_surface_wave_mean_period, sea_surface_wave_directional_spread",POINT (-147.835 70.3935)
SCCOOS,34.4107,-119.6874,fixed,Y,Yf,X,,X,,,,,,,,,,,,,,,,,,,X,,,,,"sea_water_temperature (2m), sea_water_pressure (2m), mass_concentration_of_chlorophyll_in_sea_water (2m), sea_water_electrical_conductivity (2m)",POINT (-119.6874 34.4107)
